nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
GEL 40g VERDE TURQUEZA ENCO,"Gel refrescante verde turquesa, 40g, ideal para calmar el dolor y relajar la piel después del ejercicio.",44.0,Colorantes,Gel,2447,850052868369,12171500,True,False,False
GEL 40g ROJO ENCO,"Gel de reparo enco rojo, 40g, para coser y reparar con facilidad y precisión en cualquier tipo de tela.",44.0,Colorantes,Gel,1133,850052868253,12171500,True,False,False
GEL 250g ROJO ROJO ENCO,"Gel de repostería intensamente rojo, perfecto para decorar y embellecer tus postres y dulces favoritos. 250g.",170.0,Colorantes,Gel,850052868697,850052868697,12171500,True,False,False
GEL 250g AMARILLO HUEVO ENCO,"Gel amarillo con huevo enco, delicioso y cremoso, perfecto para acompañar a tus helados o postres favoritos.",92.0,Colorantes,Gel,7508304497111,7508304497111,12171504,True,False,False
GEL 250g AMARILLO LIMON ENCO,"Gel amarillo limón enco, deliciosa y refrescante, perfecta para acompañar a cualquier merienda o postre.",92.0,Colorantes,Gel,7508304497098,7508304497098,12171504,True,False,False
GEL 250g AZUL BRILLANTE ENCO,"Gel azul brillante, 250g, perfecto para decorar tarta, postre y dulces, con un brillo intenso y duradero.",113.0,Colorantes,Gel,7508304497265,7508304497265,12171504,True,False,False
GEL 250g AZUL REAL ENCO,"""Gel azul natural y refrescante, perfecto para calmar la sed en cualquier momento del día.""",147.0,Colorantes,Gel,7508304497289,7508304497289,12171504,True,False,False
GEL 250g AZUL MARINO ENCO,"Gel azul marinero enco, delicioso y refrescante, perfecto para calmar la sed y el hambre.",147.0,Colorantes,Gel,7508304495247,7508304495247,12171504,True,False,False
GEL 250g BLANCO ENCO,"Gel blanco de alta calidad, fácil de aplicar y dura hasta 3 días, ideal para cabello y cuerpo.",91.0,Colorantes,Gel,7508304497418,7508304497418,12171504,True,False,False
GEL 250g MORADO ENCO,"Gel morado delicioso y refrescante, perfecto para calmar el calor con solo un toque suave en la lengua.",182.0,Colorantes,Gel,7508304497241,7508304497241,12171504,True,False,False
GEL 250g NARANJA ENCO,"Gel de naranja deliciosa y refrescante, perfecto para decorar postres y dulces con un toque de sabor auténtico.",92.0,Colorantes,Gel,4508444497364,4508444497364,12171504,True,False,False
GEL 250g ROJO ROJO ENCO,"""Gel refrescante rojo, ideal para calmar la sed y agregar un toque de color a tus días.""",128.0,Colorantes,Gel,7508304497197,7508304497197,12171504,True,False,False
GEL 250g ROSA BRILLANTE ENCO,"Gel rosado brillante, 250g, para decorar y agregar un toque especial a tus creaciones de repostería.",128.0,Colorantes,Gel,7508304497159,7508304497159,12171504,True,False,False
GEL 250g ROSA FIUSHA ENCO,"Gel de rosas y fresa, 250g, cremoso y sabroso, para deleite de los sentidos en cada bocado.",161.0,Colorantes,Gel,7508304497173,7508304497173,12171504,True,False,False
GEL 250g SUPER NEGRO ENCO,"Gel super negro con textura suave y cremosa, ideal para decorar tartales y postres.",182.0,Colorantes,Gel,7508304497401,7508304497401,12171504,True,False,False
GEL 250g VERDE ENCO,"""¡Disfruta nuestro gel verde enco! 250g, refrescante y cremoso, para una merienda saludable y deliciosa.""",92.0,Colorantes,Gel,7508304497333,7508304497333,12171504,True,False,False
GEL 250g VERDE LIMON ENCO,"Gel refrescante verde limón enco, 250g, para un refrigerio ligero y revitalizante cualquier día del año.",92.0,Colorantes,Gel,7508304497326,7508304497326,12171504,True,False,False
GEL 250g TURQUESA ENCO,"Gel turquesa de alta calidad, 250g, perfecto para decorar pastelerías y dulces con un toque azul intenso.",92.0,Colorantes,Gel,7508304497302,7508304497302,12171504,True,False,False
COLORISMA VERDE ESMERALDA 40GR,"""Colorisma Verde Esmeralda"": gel de repostería verde esmeralda, cremoso y sabroso, perfecto para decorar postres y helados. 40gr.",33.0,Colorantes,Gel,7503028485244,7503028485244,12171504,True,False,False
COLORISMA AZUL CIELO 40GR,"""Colorisma Azul Cielo: una gel de repostería cremosa y azul, para un toque de magia en tus creaciones."" (15 palabras)",33.0,Colorantes,Gel,7503029485060,7503029485060,12171504,True,False,False
COLORISMA NEGRO 40GR,"""Colorisma Negro, gel de uvas negras, 40g, para adornar y decorar. ¡Regala con un toque elegante!""",33.0,Colorantes,Gel,7503028485008,7503028485008,12171504,True,False,False
COLORISMA CAFÉ CARAMELO 40GR,"""Colorisma Café Carámello Gel: rica crema cremosa con un toque dulce y café intenso, perfecta para decorar tus postres.""",33.0,Colorantes,Gel,7503029495022,7503029495022,12171504,True,False,False
COLORISMA LILA 40GR,"Vive el color con Colorisma Lila, gel brillante y suave para teñir tus cabellos a un tono vibrante lila.",33.0,Colorantes,Gel,7503028485046,7503028485046,12171504,True,False,False
COLORISMA AZUL ROYAL 40GR,"Gel refrescante azul royal, fácilmente aplicable y eliminable, para un look intenso y duradero en tus uñas.",33.0,Colorantes,Gel,7503029495053,7503029495053,12171504,True,False,False
COLORISMA ROJO 40GR,"Colorisma Rojo: gel vibrante y resistente, ideal para pintar uñas con una aplicación suave y duradera de 40g.",33.0,Colorantes,Gel,7503028485077,7503028485077,12171504,True,False,False
COLORISMA ROSA 40GR,"Gel rosado de alta calidad, cremoso y intenso, perfecto para un toque de color y sabor en tus eventos.",33.0,Colorantes,Gel,7503028498107,7503028498107,12171504,True,False,False
COLORISMA VERDE BOSQUE 40GR,"Colorisma Verde Bosque, gel de repostería, atractivo verde con sabor natural y refrescante, perfecto para cualquier ocasión.",33.0,Colorantes,Gel,7503028485138,7503028485138,12171504,True,False,False
COLORISMA AMARILLO LIMON 40GR,"""Colorisma Amarillo Limón, gel brillante y refrescante para pintar uñas, con un toque de sabor cítrico.""",39.0,Colorantes,Gel,750302495169,750302495169,12171504,True,False,False
COLORISMA AZUL ELECTRICO 40GR,"Gel azul eléctrico intenso y brillante, perfecto para decorar tartales y postres con un toque de electricidad.",33.0,Colorantes,Gel,7503029495183,7503029495183,12171504,True,False,False
COLORISMA ROSA ELECTRICO 40GR,"""Colorisma Rosa Electrico: gel brillante, vibrante y duradero en el pelo, 40g.""",33.0,Colorantes,Gel,7503029485213,7503029485213,12171504,True,False,False
COLORISMA CORAL 40GR,"""Colorisma Coral, gel de uvas pasas con sabor a frutas cítricas, ideal para decorar y personalizar tus creaciones.""",33.0,Colorantes,Gel,7503028485237,7503028485237,12171504,True,False,False
JELLY COLOR AMARILLO LIMON 250 ML,"""Jelly color amarillo limón: gel brillante y fácil de aplicar para decorar tazas y platos con un toque de frescura.""",95.0,Colorantes,Gel,JC01-250,7502246730039,12171504,True,False,False
JELLY COLOR AZUL CIELO 250 ML,"Gel de jello azul cielo, divertido y refrescante para todas las edades, ideal para festas y ocasiones especiales.",115.0,Colorantes,Gel,JC02-250,7502246730060,12171504,True,False,False
JELLY COLOR AZUL REY 250 ML,"Gel azul rey refrescante y delicioso, ideal para decorar tus bebidas geladas y agregar un toque especial.",115.0,Colorantes,Gel,JC04-250,7502246730121,12171504,True,False,False
JELLY COLOR ROJO ROJO 250 ML,"Jelly color rojo, gel de alta calidad, 250 ml, perfecto para decorar bebidas y postres.",115.0,Colorantes,Gel,JC06-250,7502246730183,12171504,True,False,False
JELLY COLOR ROJO NAVIDAD 250 ML,"Jelly rojo navideño gel de 250ml, festivo y colorido para decorar tus dulces tradicionales esta Navidad.",115.0,Colorantes,Gel,JC08-250,7502246730244,12171504,True,False,False
JELLY COLOR NARANJA 250 ML,"Gel de jellify naranja, perfecto para decorar postres y dulces, con un sabor intenso y color vibrante.",95.0,Colorantes,Gel,JC11-250,7502246730336,12171504,True,False,False
JELLY COLOR DURAZNO 250 ML,"Gel color durazno a 250ml, ideal para decorar bebidas y postres con un toque de sabor y color vibrante.",115.0,Colorantes,Gel,JC12-250,7502246730367,12171504,True,False,False
JELLY COLOR NEGRO 250 ML,"""Conseña gel color negro para colorear y decorar, ideal para artesanías y proyectos creativos."" (12 palabras)",160.0,Colorantes,Gel,JC14-250,7502246730428,12171504,True,False,False
JELLY COLOR VERDE ESMERALDA 250 ML,"Jelly color verde esmeralda, gel líquido de alta calidad, fácil de aplicar y duradero en el cabello.",100.0,Colorantes,Gel,JC18-250,7502246730541,12171504,True,False,False
JELLY COLOR VERDE AGUA 250 ML,"Jelies de colores, dulces y frescos, en verde agua, perfectos para decorar tus bebidas y festividades con un toque divertido.",100.0,Colorantes,Gel,JC21-250,7502246730633,12171504,True,False,False
JELLY COLOR ROSA MEXICANO 250 ML,"Jelly color rosa mexicano, gel refrescante y jugoso de 250 ml, para decorar y dar un toque festivo a cualquier ocasión.",190.0,Colorantes,Gel,JC22-250,7502246730664,12171504,True,False,False
JELLY COLOR FUCSIA 250 ML,"Gel color fucsia de alta calidad, ideal para decorar y colorar tus recetas de repostería con un toque vibrante.",190.0,Colorantes,Gel,JC23-250,7502246730695,12171504,True,False,False
JELLY COLOR ROSA 250 ML,"Bomba de color rosa gel para decorar bolas y dulces, fácil de aplicar y dura todo el día.",190.0,Colorantes,Gel,JC24-250,7502246730725,12171504,True,False,False
JELLY COLOR PURPURA 250 ML,"Gel color purpura para uñas, fácil de aplicar y dura hasta 10 días. 250ml.",160.0,Colorantes,Gel,JC25-250,7502246730756,12171504,True,False,False
JELLY COLOR BLANCO 250 ML,"Gel de repostería blanco, 250ml, perfecto para decorar tartales y postres con un toque de sabor inmaculadamente claro.",90.0,Colorantes,Gel,JC32-250,7502246730961,12171504,True,False,False
JELLY COLOR TURQUESA 250 ML,"Gel color turquesa de alta calidad, ideal para decorar y personalizar bebidas y alimentos con un toque vibrante y fresco.",100.0,Colorantes,Gel,JC33-250,7502246730992,12171504,True,False,False
JELLY COLOR AMARILLO HUEVO 250 ML,"""Desplágate con un toque amarillo intenso en tus geléfeas, gracias al Jelly Color Amarillo Huevo de 250 ml.""",95.0,Colorantes,Gel,JC34-250,7502246731029,12171504,True,False,False
JELLY COLOR CAFE CHOCOLATE 250 ML,"Jelly Color Café Chocolate, gel cremoso y saborosa en café con un toque de chocolate intenso, 250ml.",160.0,Colorantes,Gel,JC37-250,7502246731111,12171504,True,False,False
JELLY COLOR LILA DELICADO 250 ML,"Gel de repostería gelatina lila delicado, fácil de aplicar y durable en texturas de 250ml para decorar y crear.",130.0,Colorantes,Gel,JC41-250,7502246731234,12171504,True,False,False
JELLY COLOR VERDE LIMON 250 ML,"""Jelly color verde limón, deliciosa y refrescante, perfecta para decorar y agregar sabor a tus bebidas y postres.""",100.0,Colorantes,Gel,JC42-250,7502246731449,12171504,True,False,False
JELLY COLOR IVORY DELICADO 250 ML,"Gel de repostería con color ivory delicado, perfecto para decorar tartales y pasteles. 250 ml.",130.0,Colorantes,Gel,JC47-250,7502246731357,12171504,True,False,False
KIT 9 COLORES YUMMY 40GRS EN GEL ENCO,"Delicioso kit de gel en coles, con 9 sabores y 40 gramos cada uno, para un momento inolvidable.",360.0,Colorantes,Gel,10822,850052868864,12171500,True,False,False
KIT 6 COLORES BASICOS 20GRS EN GEL ENCO,"Gel básico en seis colores, fácil de aplicar y remojar, perfecto para decorar tesoros y objetos pequeños.",190.0,Colorantes,Gel,10756,850052868000,12171504,True,False,False
KIT 6 COLORES NEON 20GRS EN GEL ENCO,"Gel neon en colores vivos, perfecto para decorar y pintar: kit de 6 colores brillantes y fácil de aplicar.",195.0,Colorantes,Gel,10738,850052868017,12171504,True,False,False
CORTADOR CORAZON 3PZ,"Galletas deliciosas cortadas en forma de corazón, perfectas para compartir y marcar fechas especiales con un toque romántico.",135.0,Cortadores,Galleta,195158032246,195158032246,52151625,True,False,False
CORTADOR CORAZON  BESO 3PZ,"""Cortador corazón con forma de bocas, ideal para decorar galletas y pastelerías con un toque personalizado y romántico.""",160.0,Cortadores,Galleta,195158032277,195158032277,52151625,True,False,False
CORTADOR XO,"""Disuelve la resistencia con CORTADOR XO, galletas crocantes y fáciles de masticar, para satisfacer tus antojos diarios.""",80.0,Cortadores,Galleta,195158032253,195158032253,52151625,True,False,False
CORTADOR DINO AZUL,"""Descubre el sabor prehistórico con nuestra galleta Cortador Dino Azul, una delicia para niños y adultos.""",75.0,Cortadores,Galleta,666661681266,666661681266,52151625,True,False,False
CORTADOR UNIFORME FUT,Galleta Cortadora Futura: láminas de plástico flexible y precisas para cortar galletas de manera uniforme y fácil.,55.0,Cortadores,Galleta,666661682614,666661682614,52151625,True,False,False
CORTADOR DINO DUO,"""Dispara la diversión con el Cortador Dino Duo, galleta divertida y deliciosa en forma de dinosaurio.""",55.0,Cortadores,Galleta,666661682615,666661682615,52151625,True,False,False
CORTADOR NAVID GRIP PINO,Galleta navideña con sabor a piñón y un toque especial gracias al corte perfecto de su cortador grip.,60.0,Cortadores,Galleta,70896553614,70896553614,52151600,True,False,False
CORTADOR NAVID GRIP JENGIBRE,"Galleta navideña con sabor jengibre, decorada con un cortador navideño y perfecta para acompañar tus festividades.",60.0,Cortadores,Galleta,70896553621,70896553621,52151600,True,False,False
CORTADOR NAVID GRIP ESTRELLA,"Cortador estrella navideña para galletas, con diseño festivo y fácil uso para crear formas perfectas en tus galletas.",60.0,Cortadores,Galleta,70896553638,70896553638,52151600,True,False,False
"SET 4 CORTADOR 4 MANGAS 12"" 4 DUYAS SAN VALENTIN","Set de galletas valentinas con cortador, mangas y papel higiene en cuadro rosa decorado para compartir con el amor.",240.0,Cortadores,Galleta,70896106438,70896106438,52151600,True,False,False
SET CORTADOR CORAZON HUESO HUELLA C/3,"Set cortador corazón hueso para galletas, perfecto para cortar figuras y formas en tus deliciosas recetas de repostería.",170.0,Cortadores,Galleta,2308-0-0265,070896115485,52151600,True,False,False
CORTADOR CORAZON ROJO GRIPPY,"Galleta corazón rojo con textura grify, ideal para acompañar un café o té en un momento de relajación.",55.0,Cortadores,Galleta,70896016676,70896016676,52151600,True,False,False
CORTADOR CORAZON ROSA GRIPPY,"Galleta crujiente y deliciosa con forma de corazón rosa, ideal para regalos o pequeños placeres culinarios.",55.0,Cortadores,Galleta,70896416667,70896416667,52151600,True,False,False
JUEGO CORTADOR CORAZON METAL C/4,"""Juega a cortar corazones con esta galleta metalizada C/4, un juego clásico para adultos y niños.""",263.0,Cortadores,Galleta,70896382030,70896382030,52151600,True,False,False
CORTADOR LOVE METAL OZ,"Galleta Love Metal Oz, un sabor dulce y juguetón en una cucharada metálica de chocolate, perfecta para compartir.",65.0,Cortadores,Galleta,17713134,17713134,52151600,True,False,False
MARCADOR DE LETRAS,"Galleta deliciosa con marcador de letras personalizable, perfecta para notas y mensajes especiales.",150.0,Cortadores,Galleta,177718177,177718177,52151600,True,False,False
CORTADOR MONO NIEVE BOMBILLA SANTA C/3,"Cortador mono nieve bombilla Santa, ideal para galletas y pastelería, con cuchillo afilado y mango cómodo de usar.",220.0,Cortadores,Galleta,70896164629,70896164629,52151600,True,False,False
CORTDR NAVID GRIP BOTA,"Deliciosa galleta navideña gripe con sabor a nuez y canela, perfecta para acompañar el café durante la temporada navideña.",60.0,Cortadores,Galleta,70896553652,70896553652,52151600,True,False,False
CORTDR NAVID GRIP COPO,"Galleta Navideña Grip Copo, casera y artesanal, con sabor a canela y especias tradicionales para el momento especial.",60.0,Cortadores,Galleta,70896553669,70896553669,52151600,True,False,False
CORTDR NAVID GRIP MUÑECO NIEVE,"Galleta navideña gripe muñeco nieve, perfecta para acompañar la tradición familiar y transmitir amor y alegría en invierno.",60.0,Cortadores,Galleta,70896553645,70896553645,52151600,True,False,False
CORTADOR ESTRELLA BLANCA,"""Decora tus pastelerías y eventos con nuestro Cortador Estrella Blanca, perfecto para galletas y dulces decorados.""",135.0,Cortadores,Galleta,8433803320082,8433803320082,52151600,True,False,False
CORTADOR ALFABETO,"""Galletas personalizadas con tu nombre, gracias al Cortador Alfabeto, la repostería perfecta para cualquier ocasión especial.""",80.0,Cortadores,Galleta,66661681915,66661681915,52151625,True,False,False
CORTADOR ALFABETO,"Galletas personalizadas con cualquier letra del alfabeto, ideal para cumpleaños, fiestas y ocasiones especiales.",75.0,Cortadores,Galleta,66661681595,66661681595,52151625,True,False,False
CORTADOR  REDONDO LISO/RIZADO 6PZ CHERRY,"Galletas cortadoras cherry redondas y lisas, ideales para acompañar el café o té con un toque de dulzura.",50.0,Cortadores,Galleta,92003,92003,50192300,True,False,False
MOLDE NUMERO 10PZ,"Galleta crujiente y deliciosa, perfecta para acompañar tu café o té en un momento de relajación.",65.0,Cortadores,Galleta,666661680656,666661680656,52151625,True,False,False
MOLDE LETRAS 26PZ,"Galletas personalizadas con letras en molde, perfectas para cumpleaños, fiestas y ocasiones especiales de la familia.",135.0,Cortadores,Galleta,666661686276,666661686276,52151625,True,False,False
