nombre,descripcion,precio,departamento,categoria,clave1,clave2,codigo_sat,disponible,destacado,temporada
SPRINKLES HG 18,SPRINKLES HG 18,95.0,Decoracion,Sprinkles,HGSP00018,HGSP00018,50161800,True,False,False
SPRINKLES HG 19,SPRINKLES HG 19,100.0,Decoracion,Sprinkles,HGSP00019,HGSP00019,50161800,True,False,False
SPRINKLES HG 20,SPRINKLES HG 20,110.0,Decoracion,Sprinkles,HGSP00020,HGSP00020,50161800,True,False,False
CORTADOR PIZZA PLASTICO,CORTADOR PIZZA PLASTICO,70.0,Herramientas,Pizza,5-5156,7501553551566,52151615,True,False,False
CORTA PIZZA AINOX MGO PLAST Ø6cm 18cm,CORTA PIZZA AINOX MGO PLAST Ø6cm 18cm,60.0,Herramientas,Pizza,TOL001081,5217106050,52151615,True,False,False
"KIT DECORATIVO ""I LOVE CUPCAKES"" 48 PZ","KIT DECORATIVO ""I LOVE CUPCAKES"" 48 PZ",60.0,Decoracion,Cake Topper,5-5305,7501553553058,52151907,True,False,False
MOLDE EMPANADA Ø9.5 CM,MOLDE EMPANADA Ø9.5 CM,120.0,Moldes,Plasticos,7-0024,7501553700247,52151907,True,False,False
MOLDE EMPANADA FRESA C/MARCADOR,MOLDE EMPANADA FRESA C/MARCADOR,75.0,Moldes,Plasticos,5-5224,7501553552242,52151907,True,False,False
MOLDE EMPANADA MANZANA C/MARCADOR,MOLDE EMPANADA MANZANA C/MARCADOR,75.0,Moldes,Plasticos,5-5223,7501553552235,52151907,True,False,False
MOLDE EMPANADA CORAZON,MOLDE EMPANADA CORAZON,45.0,Moldes,Plasticos,5-5296,7501553552969,52151907,True,False,False
CORTADOR PLAST CORAZONES,CORTADOR PLAST CORAZONES,68.0,Cortadores,Plasticos,4-3016,7501553430168,52151625,True,False,False
CORTADOR PLAST 6PZ,CORTADOR PLAST 6PZ,60.0,Cortadores,Plasticos,6184942031774,6184942031774,52151625,True,False,False
BASCULA DIGITAL 7 kg,BASCULA DIGITAL 7 kg,234.0,Herramientas,Basculas,COT000410,4895217110187,52151646,True,False,False
BASCULA DIGITAL TAZON 5 kg,BASCULA DIGITAL TAZON 5 kg,255.0,Herramientas,Basculas,COT000409,6184942065311,48101611,True,False,False
BASCULA GRAMERA,BASCULA GRAMERA,215.0,Herramientas,Basculas,DTM20,DTM20,52151646,True,False,False
PINZA RECTA AINOX P/DECORAR 16 CM,PINZA RECTA AINOX P/DECORAR 16 CM,90.0,Herramientas,Pinzas,7-0038,7501553700384,52151611,True,False,False
PINZA PUNTA CURVA AINOX P/DECORAR 15.5CM,PINZA PUNTA CURVA AINOX P/DECORAR 15.5CM,105.0,Herramientas,Pinzas,7-0041,7501553700414,52151611,True,False,False
PINZA CURVA LARGA AINOX P/DECORAR 21 CM,PINZA CURVA LARGA AINOX P/DECORAR 21 CM,115.0,Herramientas,Pinzas,7-0044,7501553700445,52151611,True,False,False
PINZA P/ALIMENTOS USO LIGERO (22.5CM),PINZA P/ALIMENTOS USO LIGERO (22.5CM),95.0,Herramientas,Pinzas,UT-9LT,812944008994,52151611,True,False,False
PINZA PUNTA CURVA AINOX P/DECORAR 13 CM,PINZA PUNTA CURVA AINOX P/DECORAR 13 CM,95.0,Herramientas,Pinzas,7-0046,7501553700469,52151611,True,False,False
PINZA PUNTA FINA INOX P/DECORAR 14CM,PINZA PUNTA FINA INOX P/DECORAR 14CM,105.0,Herramientas,Pinzas,7-0047,7501553700476,52151611,True,False,False
PINZA PUNTA CURVA INOX P/DECORAR 24CM,PINZA PUNTA CURVA INOX P/DECORAR 24CM,140.0,Herramientas,Pinzas,7-0042,7501553700421,52151611,True,False,False
PINZAS METALICAS PARA CONFITERIA CHERRY,PINZAS METALICAS PARA CONFITERIA CHERRY,100.0,Herramientas,Pinzas,DTEM537,87152353023,52151611,True,False,False
PINZA P/ ALIMENTOS 40 cm,PINZA P/ ALIMENTOS 40 cm,90.0,Herramientas,Pinzas,UT-16,812944008895,52151611,True,False,False
PINZA P/ ALIMENTOS 17.5 cm,PINZA P/ ALIMENTOS 17.5 cm,55.0,Herramientas,Pinzas,UT-7,812944008987,52151611,True,False,False
PINZAS NEGRAS LARGAS,PINZAS NEGRAS LARGAS,120.0,Herramientas,Pinzas,UH4631,UH4631,52151611,True,False,False
ACETATO EN TAMAÑO HOJA CARTA 1 KG,ACETATO EN TAMAÑO HOJA CARTA 1 KG,218.0,Herramientas,Acetato,ACTC01-1000,ACTC01-1000,13111200,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA DE 7.5 CM DE ANCHO 500 G,ACETATO GRADO ALIMENTICIO EN TIRA DE 7.5 CM DE ANCHO 500 G,160.0,Herramientas,Acetato,HGAC001,HGAC001,50192300,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA 1M 7.5,ACETATO GRADO ALIMENTICIO EN TIRA 1M 7.5,18.0,Herramientas,Acetato,HGAC002,HGAC002,50192300,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA DE 10 CM DE ANCHO 500 G,ACETATO GRADO ALIMENTICIO EN TIRA DE 10 CM DE ANCHO 500 G,160.0,Herramientas,Acetato,HGAC003,HGAC003,50192300,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA 1M 10,ACETATO GRADO ALIMENTICIO EN TIRA 1M 10,18.0,Herramientas,Acetato,HGAC004,HGAC004,50192300,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA DE 15 CM DE ANCHO 500 G,ACETATO GRADO ALIMENTICIO EN TIRA DE 15 CM DE ANCHO 500 G,160.0,Herramientas,Acetato,HGAC005,HGAC005,50192300,True,False,False
ACETATO GRADO ALIMENTICIO EN TIRA 1M 15,ACETATO GRADO ALIMENTICIO EN TIRA 1M 15,18.0,Herramientas,Acetato,HGAC006,HGAC006,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA AZUL REY 7 G,DIAMANTINA BRILLO DE ESTRELLA AZUL REY 7 G,90.0,Decoracion,Diamantina,DIA004-007,DIA004-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA ROJO NAVIDAD 7 G,DIAMANTINA BRILLO DE ESTRELLA ROJO NAVIDAD 7 G,90.0,Decoracion,Diamantina,DIA008-007,DIA008-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA AMARILLO DORADO 7 G,DIAMANTINA BRILLO DE ESTRELLA AMARILLO DORADO 7 G,90.0,Decoracion,Diamantina,DIA010-007,DIA010-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA FUCSIA 7 G,DIAMANTINA BRILLO DE ESTRELLA FUCSIA 7 G,90.0,Decoracion,Diamantina,DIA023-007,DIA023-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA PURPURA 7 G,DIAMANTINA BRILLO DE ESTRELLA PURPURA 7 G,90.0,Decoracion,Diamantina,DIA025-007,DIA025-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA AZUL CELESTE 7 G,DIAMANTINA BRILLO DE ESTRELLA AZUL CELESTE 7 G,90.0,Decoracion,Diamantina,DIA035-007,DIA035-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA ESCARCHA 7 G,DIAMANTINA BRILLO DE ESTRELLA ESCARCHA 7 G,90.0,Decoracion,Diamantina,DIA051-007,DIA051-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA VERDE BANDERA 7 G,DIAMANTINA BRILLO DE ESTRELLA VERDE BANDERA 7 G,90.0,Decoracion,Diamantina,DIA055-007,DIA055-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA ACERO 7 G,DIAMANTINA BRILLO DE ESTRELLA ACERO 7 G,90.0,Decoracion,Diamantina,DIA061-007,DIA061-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA METAL 7 G,DIAMANTINA BRILLO DE ESTRELLA METAL 7 G,90.0,Decoracion,Diamantina,DIA062-007,DIA062-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA AQUA 7 G,DIAMANTINA BRILLO DE ESTRELLA AQUA 7 G,90.0,Decoracion,Diamantina,DIA068-007,DIA068-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA EGIPTO 7 G,DIAMANTINA BRILLO DE ESTRELLA EGIPTO 7 G,90.0,Decoracion,Diamantina,DIA072-007,DIA072-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA ORO 7 G,DIAMANTINA BRILLO DE ESTRELLA ORO 7 G,90.0,Decoracion,Diamantina,DIAM01-007,DIAM01-007,50192300,True,False,False
DIAMANTINA BRILLO DE ESTRELLA PLATA 7 G,DIAMANTINA BRILLO DE ESTRELLA PLATA 7 G,90.0,Decoracion,Diamantina,DIAM02-007,DIAM02-007,50192300,True,False,False
DIAMANTINA HF DISCO 10 gr,DIAMANTINA HF DISCO 10 gr,95.0,Decoracion,Diamantina,7503025492025,7503025492025,12164500,True,False,False
GLICERINA 120 ML,GLICERINA 120 ML,40.0,Insumos,Glucosa,ING07-100,7506394708247,12164500,True,False,False
TARTALETA 24cm PERFORADOS,TARTALETA 24cm PERFORADOS,205.0,Moldes,Acero,666661688057,666661688057,52151907,True,False,False
SPRAY DORADO 42 GR (1.5 OZ),SPRAY DORADO 42 GR (1.5 OZ),190.0,Decoracion,Metalicos,70896755209,070896755209,12171504,True,False,False
SILVER FLAKE HOJUELA DE PLATA,SILVER FLAKE HOJUELA DE PLATA,135.0,Decoracion,Metalicos,SF-01,SF-01,50192302,True,False,False
SPRAY COLOR METALICO ORO 45 G,SPRAY COLOR METALICO ORO 45 G,110.0,Decoracion,Metalicos,SPME01-045,7506394732969,12171504,True,False,False
SPRAY COLOR METALICO PLATA 45 G,SPRAY COLOR METALICO PLATA 45 G,110.0,Decoracion,Metalicos,SPME02-045,7506394732983,12171504,True,False,False
SPRAY COLOR METALICO PERLA 45 G,SPRAY COLOR METALICO PERLA 45 G,110.0,Decoracion,Metalicos,SPME03-045,7502246736437,12171504,True,False,False
SPRAY COLOR METALICO ORO GUERRERO 45 G,SPRAY COLOR METALICO ORO GUERRERO 45 G,110.0,Decoracion,Metalicos,SPME06-045,7506394733010,12171504,True,False,False
GOLD FLAKE HOJUELA DE ORO,GOLD FLAKE HOJUELA DE ORO,260.0,Decoracion,Metalicos,GF-01,GF-01,50192302,True,False,False
POLVO DE ORO 15 G,POLVO DE ORO 15 G,180.0,Decoracion,Metalicos,PO-015,7506394765257,12171504,True,False,False
POLVO DE PLATA 12 G,POLVO DE PLATA 12 G,110.0,Decoracion,Metalicos,PPLA-012,7506394765226,12171504,True,False,False
CAPACILLO STD ROJO METÁLICO 50pz,CAPACILLO STD ROJO METÁLICO 50pz,62.0,Capacillos,Metalicos,444592,7501553431172,52151907,True,False,False
CAPACILLO STD DORADO METÁLICO 500PZAS,CAPACILLO STD DORADO METÁLICO 500PZAS,360.0,Capacillos,Metalicos,138885,138885,52151907,True,False,False
CAPACILLO STD VARIOS METÁLICO 50pz,CAPACILLO STD VARIOS METÁLICO 50pz,62.0,Capacillos,Metalicos,BCP000342,4895217155140,52151907,True,False,False
TARTA AA DESMONTABLE 24 CM,TARTA AA DESMONTABLE 24 CM,205.0,Moldes,Desmoldables,5-5417,7501553554178,52151907,True,False,False
GOMA XANTANA 100 G,GOMA XANTANA 100 G,65.0,Insumos,Polvos,ING20-100,7506394708377,12164602,True,False,False
GOMA AGAR AGAR 100GR,GOMA AGAR AGAR 100GR,202.0,Insumos,Polvos,7506394708339,7506394708339,50161800,True,False,False
GOMA ARABIGA 100 GR CHERRY,GOMA ARABIGA 100 GR CHERRY,45.0,Insumos,Polvos,ING20-111,ING20-111,51212014,True,False,False
HIGHLIGHTER RESALTADOR LIQUIDO COLOR ORO 20 ML,HIGHLIGHTER RESALTADOR LIQUIDO COLOR ORO 20 ML,80.0,Decoracion,Resaltador,HIGLIQ01-020,7506394744030,12171504,True,False,False
HIGHLIGHTER RESALTADOR LIQUIDO COLOR PLATA 20 ML,HIGHLIGHTER RESALTADOR LIQUIDO COLOR PLATA 20 ML,80.0,Decoracion,Resaltador,HIGLIQ02-020,7506394744047,12171504,True,False,False
MATIZADOR EN POLVO METALICO ORO 5 G,MATIZADOR EN POLVO METALICO ORO 5 G,75.0,Decoracion,Matizadores,CHPM01-005,7502246737472,12171504,True,False,False
MATIZADOR EN POLVO METALICO PLATA 5 G,MATIZADOR EN POLVO METALICO PLATA 5 G,75.0,Decoracion,Matizadores,CHPM02-005,7502246737489,12171504,True,False,False
MATIZADOR EN POLVO METALICO COBRE 5 G,MATIZADOR EN POLVO METALICO COBRE 5 G,75.0,Decoracion,Matizadores,CHPM03-005,7506394707912,12171504,True,False,False
MATIZADOR EN POLVO METALICO VERDE 5 G,MATIZADOR EN POLVO METALICO VERDE 5 G,75.0,Decoracion,Matizadores,CHPM04-005,7506394708070,12171504,True,False,False
MATIZADOR EN POLVO METALICO AZUL 5 G,MATIZADOR EN POLVO METALICO AZUL 5 G,75.0,Decoracion,Matizadores,CHPM07-005,7502246737533,12171504,True,False,False
MATIZADOR EN POLVO METALICO CAFE 5 G,MATIZADOR EN POLVO METALICO CAFE 5 G,75.0,Decoracion,Matizadores,CHPM09-005,7506394741008,12171504,True,False,False
MATIZADOR EN POLVO METALICO ORO OAXACA 5 G,MATIZADOR EN POLVO METALICO ORO OAXACA 5 G,75.0,Decoracion,Matizadores,CHPM12-005,7506394707981,12171504,True,False,False
MATIZADOR EN POLVO METALICO ORO GUERRERO 5 G,MATIZADOR EN POLVO METALICO ORO GUERRERO 5 G,75.0,Decoracion,Matizadores,CHPM13-005,7506394707974,12171504,True,False,False
MATIZADOR EN POLVO METALICO ACERO 5 G,MATIZADOR EN POLVO METALICO ACERO 5 G,75.0,Decoracion,Matizadores,CHPM16-005,7506394707875,12171504,True,False,False
MATIZADOR EN POLVO METALICO GRIS PERLA 5 G,MATIZADOR EN POLVO METALICO GRIS PERLA 5 G,75.0,Decoracion,Matizadores,CHPM17-005,7506394707936,12171504,True,False,False
MATIZADOR EN POLVO METALICO ROSA PASTEL 5 G,MATIZADOR EN POLVO METALICO ROSA PASTEL 5 G,75.0,Decoracion,Matizadores,CHPM19-005,7506394708049,12171504,True,False,False
MATIZADOR EN POLVO METALICO ORO VIEJO 5 G,MATIZADOR EN POLVO METALICO ORO VIEJO 5 G,75.0,Decoracion,Matizadores,CHPM20-005,7506394707998,12171504,True,False,False
MATIZADOR EN POLVO METALICO ROSE GOLD 8 G,MATIZADOR EN POLVO METALICO ROSE GOLD 8 G,75.0,Decoracion,Matizadores,CHPM31-008,7506394760573,12171504,True,False,False
MATIZADOR EN POLVO NACARADO PERLA 5 G,MATIZADOR EN POLVO NACARADO PERLA 5 G,70.0,Decoracion,Matizadores,CHNA1-005,7502246737038,12171504,True,False,False
MATIZADOR EN POLVO NACARADO ROSA 5 G,MATIZADOR EN POLVO NACARADO ROSA 5 G,70.0,Decoracion,Matizadores,CHNA2-005,7508246731045,12171504,True,False,False
MATIZADOR EN POLVO SPARKLE ROJO 5 G,MATIZADOR EN POLVO SPARKLE ROJO 5 G,70.0,Decoracion,Matizadores,CHPM22-005,7506394708018,12171504,True,False,False
MATIZADOR PIO MAQUI,MATIZADOR PIO MAQUI,65.0,Decoracion,Matizadores,HGP000010,HGP000010,50192300,True,False,False
MATIZADOR COLORISMA PLATA 8GR,MATIZADOR COLORISMA PLATA 8GR,83.0,Decoracion,Matizadores,7503028487827,7503028487827,50192300,True,False,False
MATIZADOR HIGHLIGHTER EN SPRAY ALUMINIO,MATIZADOR HIGHLIGHTER EN SPRAY ALUMINIO,102.0,Decoracion,Matizadores,MS05,87152376678,50192300,True,False,False
MATIZADOR HIGHLIGHTER EN SPRAY ORO DORADO,MATIZADOR HIGHLIGHTER EN SPRAY ORO DORADO,102.0,Decoracion,Matizadores,MS04,87152376567,49101609,True,False,False
MATIZADOR HIGHLIGHTER EN SPRAY ORO EGIPCIO,MATIZADOR HIGHLIGHTER EN SPRAY ORO EGIPCIO,102.0,Decoracion,Matizadores,MS01,87152376456,49101609,True,False,False
MATIZADOR HIGHLIGHTER ORO DORADO,MATIZADOR HIGHLIGHTER ORO DORADO,95.0,Decoracion,Matizadores,HIGH08,760412229337,49101609,True,False,False
MATIZADOR HIGHLIGHTER ORO PULIDO,MATIZADOR HIGHLIGHTER ORO PULIDO,95.0,Decoracion,Matizadores,HIGH09,760412229344,49101609,True,False,False
MATIZADOR HIGHLIGHTER RESPLANDOR,MATIZADOR HIGHLIGHTER RESPLANDOR,95.0,Decoracion,Matizadores,HIGH06,661094178893,49101609,True,False,False
DIAMANTINA VERDE NEON CHERRY,DIAMANTINA VERDE NEON CHERRY,85.0,Decoracion,Matizadores,DNTX44,661094180568,50192300,True,False,False
DIAMANTINA ORO TORNASOL CHERRY,DIAMANTINA ORO TORNASOL CHERRY,80.0,Decoracion,Matizadores,DNTX29,661094180438,50192300,True,False,False
DIAMANTINA ORO CHERRY,DIAMANTINA ORO CHERRY,80.0,Decoracion,Matizadores,DNTX28,661094180421,50192300,True,False,False
DIAMANTINA BLANCO TORNASOL CHERRY,DIAMANTINA BLANCO TORNASOL CHERRY,80.0,Decoracion,Matizadores,DNTX14,661094180308,50192300,True,False,False
DIAMANTINA NEGRO CHERRY,DIAMANTINA NEGRO CHERRY,80.0,Decoracion,Matizadores,DNTX27,661094180414,50192300,True,False,False
DIAMANTINA PLATA CHERRY,DIAMANTINA PLATA CHERRY,80.0,Decoracion,Matizadores,DNTX31,661094180452,50192300,True,False,False
DIAMANTINA PLATA FORNASOL CHERRY,DIAMANTINA PLATA FORNASOL CHERRY,80.0,Decoracion,Matizadores,DNTX32,661094180469,50192300,True,False,False
MATIZADOR METALICO PLATA CHERRY,MATIZADOR METALICO PLATA CHERRY,75.0,Decoracion,Matizadores,MATCH07,661094176929,12171504,True,False,False
MATIZADOR METALICO TORNASOL CHERRY,MATIZADOR METALICO TORNASOL CHERRY,80.0,Decoracion,Matizadores,MATCH02,661094176930,12171504,True,False,False
MATIZADOR METALICO POLVOS DE ORO CHERRY,MATIZADOR METALICO POLVOS DE ORO CHERRY,75.0,Decoracion,Matizadores,MATCH04,661094176912,12171504,True,False,False
MATIZADOR METALICO CALIZ DE ORO CHERRY,MATIZADOR METALICO CALIZ DE ORO CHERRY,75.0,Decoracion,Matizadores,MATCH22,661094176995,12171504,True,False,False
MATIZADOR METALICO BRILLO DE ORO CHERRY,MATIZADOR METALICO BRILLO DE ORO CHERRY,75.0,Decoracion,Matizadores,MATCH20,661094176971,12171504,True,False,False
MATIZADOR NARAJA NEON,MATIZADOR NARAJA NEON,85.0,Decoracion,Matizadores,7506394749035,7506394749035,12171504,True,False,False
MATIZADOR ROSA NEON,MATIZADOR ROSA NEON,85.0,Decoracion,Matizadores,7506394749042,7506394749042,12171504,True,False,False
MATIZADOR FIUSHA NEON,MATIZADOR FIUSHA NEON,85.0,Decoracion,Matizadores,7506394749028,7506394749028,12171504,True,False,False
MATIZADOR AZUL NEON,MATIZADOR AZUL NEON,85.0,Decoracion,Matizadores,7506394749011,7506394749011,12171504,True,False,False
MATIZADOR AMARILLO NEON,MATIZADOR AMARILLO NEON,85.0,Decoracion,Matizadores,7506394749004,7506394749004,12171504,True,False,False
MATIZADOR VERDE NEON,MATIZADOR VERDE NEON,85.0,Decoracion,Matizadores,7506394749059,7506394749059,12171504,True,False,False
MATIZADOR MATE NARANJA  CHERRY,MATIZADOR MATE NARANJA  CHERRY,60.0,Decoracion,Matizadores,MATMAT17,661094179050,50192300,True,False,False
MATIZADOR MATE ROJO CHERRY,MATIZADOR MATE ROJO CHERRY,60.0,Decoracion,Matizadores,MATMAT20,661094179081,12171504,True,False,False
MATIZADOR MATE CAFÉ CHOCOLATE CHERRY,MATIZADOR MATE CAFÉ CHOCOLATE CHERRY,60.0,Decoracion,Matizadores,MATMAT33,661094179210,12171504,True,False,False
MATIZADOR MATE AZUL CHERRY,MATIZADOR MATE AZUL CHERRY,60.0,Decoracion,Matizadores,MATMAT44,661094179326,12171504,True,False,False
MATIZADOR MATE NARANJA CALABAZA CHERRY,MATIZADOR MATE NARANJA CALABAZA CHERRY,60.0,Decoracion,Matizadores,MATMAT46,661094179340,12171504,True,False,False
MATIZADOR MATE TERRACOTA CHERRY,MATIZADOR MATE TERRACOTA CHERRY,60.0,Decoracion,Matizadores,MATMAT48,661094179364,12171504,True,False,False
MATIZADOR METALICO CUARZO ROSA CHERRY,MATIZADOR METALICO CUARZO ROSA CHERRY,80.0,Decoracion,Matizadores,MATCH14,661094177919,12171504,True,False,False
DIAMANTINA AZUL BABY CHERRY,DIAMANTINA AZUL BABY CHERRY,80.0,Decoracion,Matizadores,DNTX07,661094180254,50192300,True,False,False
DIAMANTINATORNASOL CHERRY,DIAMANTINATORNASOL CHERRY,80.0,Decoracion,Matizadores,0661094180308,0661094180308,50192300,True,False,False
MATIZADOR MATE ROSA CHERRY,MATIZADOR MATE ROSA CHERRY,60.0,Decoracion,Matizadores,0661094179104,0661094179104,50192300,True,False,False
MATIZADOR MATE VERDE HOJA CHERRY,MATIZADOR MATE VERDE HOJA CHERRY,60.0,Decoracion,Matizadores,0661094179012,0661094179012,50192300,True,False,False
MATIZADOR MATE VERDE CHERRY,MATIZADOR MATE VERDE CHERRY,60.0,Decoracion,Matizadores,0661094178978,0661094178978,50192300,True,False,False
MATIZADOR MATE VERDE OSCURO  CHERRY,MATIZADOR MATE VERDE OSCURO  CHERRY,60.0,Decoracion,Matizadores,0661094178930,0661094178930,50192300,True,False,False
MATIZADOR MATE AZUL CIELO CHERRY,MATIZADOR MATE AZUL CIELO CHERRY,60.0,Decoracion,Matizadores,0661094179319,0661094179319,50192300,True,False,False
MATIZADOR TORNASOL CHERRY,MATIZADOR TORNASOL CHERRY,80.0,Decoracion,Matizadores,871523343894,871523343894,50192300,True,False,False
MATIZADOR HIGHLIGHTHER LIBRA CHERRY,MATIZADOR HIGHLIGHTHER LIBRA CHERRY,85.0,Decoracion,Matizadores,HIGH1,0661094178879,50192300,True,False,False
MATIZADOR HIGHLIGHTHER ORO EGIPCIO CHERRY,MATIZADOR HIGHLIGHTHER ORO EGIPCIO CHERRY,90.0,Decoracion,Matizadores,HIGH2,0661094178848,50192300,True,False,False
MATIZADOR HIGHLIGHTER ALUMINIO,MATIZADOR HIGHLIGHTER ALUMINIO,95.0,Decoracion,Matizadores,HIGH07,661094178909,49101609,True,False,False
MATIZADOR MATE CAFÉ,MATIZADOR MATE CAFÉ,60.0,Decoracion,Matizadores,MATMAT32,661094179203,12171504,True,False,False
MATIZADOR MATE FUCSIA,MATIZADOR MATE FUCSIA,60.0,Decoracion,Matizadores,MATMAT23,661094179111,12171504,True,False,False
MATIZADOR MATE ROSA FLAMINGO,MATIZADOR MATE ROSA FLAMINGO,60.0,Decoracion,Matizadores,MATMAT25,661094179135,12171504,True,False,False
DIAMANTINA LAVANDA,DIAMANTINA LAVANDA,80.0,Decoracion,Matizadores,DNTX22,661094180377,50192300,True,False,False
DIAMANTINA LILA TORNASOL,DIAMANTINA LILA TORNASOL,80.0,Decoracion,Matizadores,DNTX23,661094180384,50192300,True,False,False
DIAMANTINA ROSA,DIAMANTINA ROSA,80.0,Decoracion,Matizadores,DNTX36,661094180506,50192300,True,False,False
DIAMANTINA ROSA BABY,DIAMANTINA ROSA BABY,80.0,Decoracion,Matizadores,DNTX51,661094183149,50192300,True,False,False
DIAMANTINA ROSA NEON,DIAMANTINA ROSA NEON,85.0,Decoracion,Matizadores,DNTX37,661094180513,50192300,True,False,False
DIAMANTINA ROJO,DIAMANTINA ROJO,80.0,Decoracion,Matizadores,DNTX34,661094180483,50192300,True,False,False
DIAMANTINA VERDE NAVIDAD O ESMERALDA,DIAMANTINA VERDE NAVIDAD O ESMERALDA,80.0,Decoracion,Matizadores,DNTX43,661094180551,50192300,True,False,False
MATIZADOR COLORISMA ORO 8GR,MATIZADOR COLORISMA ORO 8GR,83.0,Decoracion,Matizadores,7503028497910,7503028497910,50192300,True,False,False
MATIZADOR COLORISMA NACAR 8GR,MATIZADOR COLORISMA NACAR 8GR,83.0,Decoracion,Matizadores,7503028497834,7503028497834,50192300,True,False,False
MATIZADOR COLORISMA ROSA 8GR,MATIZADOR COLORISMA ROSA 8GR,83.0,Decoracion,Matizadores,7503030038010,7503030038010,50192300,True,False,False
HIGHLIGHTER RESALTADOR ORO ROSA MA BAKER 7 G PIEZA,HIGHLIGHTER RESALTADOR ORO ROSA MA BAKER 7 G PIEZA,95.0,Decoracion,Matizadores,7506394761723,7506394761723,50192302,True,False,False
HIGLITHER LIQUIDO DORADO CHERRY,HIGLITHER LIQUIDO DORADO CHERRY,94.0,Decoracion,Matizadores,87152372901,87152372901,50192300,True,False,False
HIGLITHER LIQUIDO TORNASOL CHERRY,HIGLITHER LIQUIDO TORNASOL CHERRY,94.0,Decoracion,Matizadores,87152372789,87152372789,50192300,True,False,False
PROMO DIAMANTINA CHERRY,PROMO DIAMANTINA CHERRY,750.0,Decoracion,Matizadores,PROMDNTX10,PROMDNTX10,50192300,True,False,False
DIAMANTINA FUCSIA CHERRY,DIAMANTINA FUCSIA CHERRY,80.0,Decoracion,Matizadores,661094180660,661094180660,50192300,True,False,False
DIAMANTINA AZUL CELESTE CHERRY,DIAMANTINA AZUL CELESTE CHERRY,80.0,Decoracion,Matizadores,661094183156,661094183156,50192300,True,False,False
DIAMANTINA AMARILLO NEON CHERRY,DIAMANTINA AMARILLO NEON CHERRY,85.0,Decoracion,Matizadores,661094180247,661094180247,50192300,True,False,False
DIAMANTINA DURAZNO CHERRY,DIAMANTINA DURAZNO CHERRY,80.0,Decoracion,Matizadores,661094180346,661094180346,50192300,True,False,False
PROMO MATIZADOR CHERRY,PROMO MATIZADOR CHERRY,750.0,Decoracion,Matizadores,PROMTZX10,PROMTZX10,50192300,True,False,False
MATIZADOR CON DESTELLOS AZUL CELESTECHERRY,MATIZADOR CON DESTELLOS AZUL CELESTECHERRY,75.0,Decoracion,Matizadores,661094182074,661094182074,12171504,True,False,False
MATIZADOR METALICO AMARILLO PAJA CHERRY,MATIZADOR METALICO AMARILLO PAJA CHERRY,75.0,Decoracion,Matizadores,1201,1201,12171504,True,False,False
MATIZADOR METALICO CHAMPAN MEDIO CHERRY,MATIZADOR METALICO CHAMPAN MEDIO CHERRY,75.0,Decoracion,Matizadores,661094177933,661094177933,12171504,True,False,False
MATIZADOR METALICO AZUL DIAMANTE CHERRY,MATIZADOR METALICO AZUL DIAMANTE CHERRY,75.0,Decoracion,Matizadores,661094178039,661094178039,12171504,True,False,False
MATIZADOR METALICO GRIS CHERRY,MATIZADOR METALICO GRIS CHERRY,75.0,Decoracion,Matizadores,661094178008,661094178008,12171504,True,False,False
MATIZADOR METALICO MARFIL CHERRY,MATIZADOR METALICO MARFIL CHERRY,75.0,Decoracion,Matizadores,661094177889,661094177889,12171504,True,False,False
MATIZADOR METALICO MAGNOLIA CHERRY,MATIZADOR METALICO MAGNOLIA CHERRY,75.0,Decoracion,Matizadores,661094177896,661094177896,12171504,True,False,False
MATIZADOR METALICO CANELA CHERRY,MATIZADOR METALICO CANELA CHERRY,75.0,Decoracion,Matizadores,661094177964,661094177964,12171504,True,False,False
MATIZADOR METALICO MARRON CHERRY,MATIZADOR METALICO MARRON CHERRY,75.0,Decoracion,Matizadores,12011,12011,12171504,True,False,False
MATIZADOR MATE ROJO NOCHEBUENA CHERRY,MATIZADOR MATE ROJO NOCHEBUENA CHERRY,60.0,Decoracion,Matizadores,661094179096,661094179098,12171504,True,False,False
DIAMANTINA AMARILLO BABY CHERRY,DIAMANTINA AMARILLO BABY CHERRY,80.0,Decoracion,Matizadores,661094180223,661094180223,50192300,True,False,False
